timestamp,source_ip,destination_ip,protocol,port,size_bytes,http.host,http.request.uri,http.request.method,raw_payload,status
2025-06-10T15:06:19.566064,192.168.1.145,10.0.0.5,UDP,53,386,,,,,normal
2025-06-10T15:06:19.580034,192.168.1.182,10.0.0.161,TCP,80,419,,,,,normal
2025-06-10T15:06:19.590303,192.168.1.182,10.0.0.170,TCP,80,409,,,, link=https://wikipedia.org ,normal
2025-06-10T15:06:19.600829,192.168.1.222,10.0.0.235,UDP,53,444,,,, email=bademail.com  link=htp://badlink ,normal
2025-06-10T15:06:19.611292,192.168.1.74,10.0.0.237,UDP,53,174,,,,,normal
2025-06-10T15:06:19.621986,192.168.1.248,10.0.0.215,TCP,443,176,,,, link=https://wikipedia.org ,normal
2025-06-10T15:06:19.632288,192.168.1.218,10.0.0.83,UDP,53,235,,,, link=htp://badlink ,normal
2025-06-10T15:06:19.642520,192.168.1.139,10.0.0.162,TCP,443,419,,,,,normal
2025-06-10T15:06:19.653059,192.168.1.243,10.0.0.121,UDP,53,198,,,,,normal
2025-06-10T15:06:19.663470,192.168.1.168,10.0.0.5,TCP,80,381,securebank.com,/products,POST,session_token_abc,normal
2025-06-10T15:06:19.673847,192.168.1.146,10.0.0.242,TCP,443,386,,,,,normal
2025-06-10T15:06:19.684240,192.168.1.154,10.0.0.164,UDP,53,383,,,,,normal
2025-06-10T15:06:19.694908,192.168.1.226,10.0.0.67,UDP,53,306,,,, email=bademail.com ,normal
2025-06-10T15:06:19.705515,192.168.1.173,10.0.0.196,TCP,443,400,,,,,normal
2025-06-10T15:06:19.716156,192.168.1.176,10.0.0.207,UDP,53,464,,,, link=htp://badlink ,normal
2025-06-10T15:06:19.726563,192.168.1.216,10.0.0.141,TCP,443,154,,,,,normal
2025-06-10T15:06:19.736969,192.168.1.3,10.0.0.39,UDP,53,452,,,, email=bademail.com ,normal
2025-06-10T15:06:19.747512,192.168.1.71,10.0.0.137,TCP,80,385,newsportal.org,/products,GET,encrypted_data_xyz email=test@domain.org ,normal
2025-06-10T15:06:19.757777,192.168.1.223,10.0.0.88,TCP,80,76,socialmedia.net,/login,POST,session_token_abc,normal
2025-06-10T15:06:19.768275,192.168.1.53,10.0.0.172,UDP,53,132,,,,,normal
2025-06-10T15:06:19.778506,192.168.1.215,10.0.0.18,TCP,80,231,,,,,normal
2025-06-10T15:06:19.789129,192.168.1.221,10.0.0.145,UDP,53,296,,,, link=htp://badlink ,normal
2025-06-10T15:06:19.799356,192.168.1.73,10.0.0.249,TCP,80,487,newsportal.org,/search?q=data,POST,username=test&password=password123,normal
2025-06-10T15:06:19.809816,192.168.1.156,10.0.0.141,TCP,80,136,socialmedia.net,/login,POST,session_token_abc,normal
2025-06-10T15:06:19.820104,192.168.1.88,10.0.0.12,UDP,53,160,,,, email=user@valid.com ,normal
2025-06-10T15:06:19.830736,192.168.1.98,10.0.0.58,TCP,80,213,,,,,normal
2025-06-10T15:06:19.841011,192.168.1.84,10.0.0.232,UDP,53,159,,,, email=bademail.com ,normal
2025-06-10T15:06:19.851471,192.168.1.145,10.0.0.10,TCP,80,119,,,, email=user@valid.com ,normal
2025-06-10T15:06:19.862060,192.168.1.57,10.0.0.168,TCP,80,134,newsportal.org,/search?q=data,GET,encrypted_data_xyz email=user@valid.com  link=https://google.com ,normal
2025-06-10T15:06:19.872494,192.168.1.100,10.0.0.159,UDP,53,211,,,,,normal
2025-06-10T15:06:19.883028,192.168.1.225,10.0.0.60,TCP,80,145,securebank.com,/products,POST,session_token_abc,normal
2025-06-10T15:06:19.893551,192.168.1.93,10.0.0.25,UDP,53,249,,,, link=htp://badlink ,normal
2025-06-10T15:06:19.903824,192.168.1.130,10.0.0.75,UDP,53,153,,,, link=https://wikipedia.org ,normal
2025-06-10T15:06:19.914001,192.168.1.19,10.0.0.88,TCP,443,86,,,,,normal
2025-06-10T15:06:19.924504,192.168.1.166,10.0.0.242,TCP,80,363,example.com,/search?q=data,GET,encrypted_data_xyz,normal
2025-06-10T15:06:19.935247,192.168.1.222,10.0.0.195,UDP,53,465,,,,,normal
2025-06-10T15:06:19.945640,192.168.1.82,10.0.0.192,UDP,53,143,,,, link=https://google.com ,normal
2025-06-10T15:06:19.955943,192.168.1.143,10.0.0.108,TCP,443,247,,,,,normal
2025-06-10T15:06:19.966262,192.168.1.136,10.0.0.181,TCP,80,171,securebank.com,/,POST,encrypted_data_xyz email=test@domain.org ,normal
2025-06-10T15:06:19.976707,192.168.1.126,10.0.0.183,UDP,53,295,,,,,normal
2025-06-10T15:06:19.987202,192.168.1.205,10.0.0.93,TCP,80,311,,,,,normal
2025-06-10T15:06:19.997691,192.168.1.226,10.0.0.151,UDP,53,440,,,, link=https://google.com ,normal
2025-06-10T15:06:20.008320,192.168.1.201,10.0.0.141,UDP,53,322,,,, email=user@valid.com ,normal
2025-06-10T15:06:20.018862,192.168.1.87,10.0.0.60,TCP,80,323,example.com,/products,GET,encrypted_data_xyz email=bademail.com ,normal
2025-06-10T15:06:20.029311,192.168.1.103,10.0.0.150,TCP,80,428,,,,,normal
2025-06-10T15:06:20.039874,192.168.1.77,10.0.0.131,UDP,53,144,,,, email=user@valid.com  link=https://wikipedia.org ,normal
2025-06-10T15:06:20.050056,192.168.1.125,10.0.0.46,TCP,80,471,,,,,normal
2025-06-10T15:06:20.060587,192.168.1.196,10.0.0.215,TCP,80,312,newsportal.org,/,POST,encrypted_data_xyz email=bademail.com ,normal
2025-06-10T15:06:20.070935,192.168.1.173,10.0.0.48,TCP,80,231,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.081184,192.168.1.214,10.0.0.26,UDP,53,295,,,, link=https://google.com ,normal
2025-06-10T15:06:20.091661,192.168.1.162,10.0.0.28,TCP,80,128,,,,,normal
2025-06-10T15:06:20.102278,192.168.1.91,10.0.0.199,TCP,80,406,securebank.com,/,GET,session_token_abc link=https://wikipedia.org ,normal
2025-06-10T15:06:20.112443,192.168.1.10,10.0.0.223,TCP,80,113,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.123042,192.168.1.220,10.0.0.199,UDP,53,145,,,,,normal
2025-06-10T15:06:20.133275,192.168.1.187,10.0.0.192,TCP,80,307,,,,,normal
2025-06-10T15:06:20.144076,192.168.1.163,10.0.0.229,UDP,53,240,,,, email=user@valid.com ,normal
2025-06-10T15:06:20.154645,192.168.1.13,10.0.0.214,TCP,80,373,securebank.com,/products,GET,session_token_abc,normal
2025-06-10T15:06:20.165044,192.168.1.122,10.0.0.12,UDP,53,410,,,, email=test@domain.org ,normal
2025-06-10T15:06:20.175512,192.168.1.137,10.0.0.169,TCP,443,159,,,,,normal
2025-06-10T15:06:20.185678,192.168.1.175,10.0.0.43,TCP,443,115,,,, email=user@valid.com  link=htp://badlink ,normal
2025-06-10T15:06:20.196177,192.168.1.104,10.0.0.238,TCP,80,463,example.com,/products,POST,login_id=admin&pass_key=qwerty,normal
2025-06-10T15:06:20.206781,192.168.1.75,10.0.0.173,UDP,53,151,,,,,normal
2025-06-10T15:06:20.216985,192.168.1.148,10.0.0.199,UDP,53,284,,,, email=test@domain.org  link=htp://badlink ,normal
2025-06-10T15:06:20.227641,192.168.1.128,10.0.0.247,TCP,80,387,socialmedia.net,/,POST,email=user@example.com&pass=secret email=bademail.com  link=htp://badlink ,normal
2025-06-10T15:06:20.238265,192.168.1.57,10.0.0.115,UDP,53,408,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.248850,192.168.1.83,10.0.0.183,UDP,53,461,,,,,normal
2025-06-10T15:06:20.259504,192.168.1.159,10.0.0.223,UDP,53,349,,,,,normal
2025-06-10T15:06:20.269791,192.168.1.76,10.0.0.34,TCP,80,299,securebank.com,/,POST,encrypted_data_xyz email=bademail.com ,normal
2025-06-10T15:06:20.279908,192.168.1.184,10.0.0.23,UDP,53,253,,,, email=test@domain.org ,normal
2025-06-10T15:06:20.290364,192.168.1.11,10.0.0.181,TCP,80,390,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.300860,192.168.1.169,10.0.0.236,UDP,53,268,,,, link=https://google.com ,normal
2025-06-10T15:06:20.311131,192.168.1.109,10.0.0.182,TCP,80,425,,,,,normal
2025-06-10T15:06:20.321503,192.168.1.116,10.0.0.10,UDP,53,361,,,, email=bademail.com ,normal
2025-06-10T15:06:20.331718,192.168.1.79,10.0.0.15,TCP,80,158,newsportal.org,/search?q=data,GET,session_token_abc,normal
2025-06-10T15:06:20.341976,192.168.1.213,10.0.0.223,UDP,53,442,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.352319,192.168.1.158,10.0.0.184,TCP,80,294,,,,,normal
2025-06-10T15:06:20.362707,192.168.1.235,10.0.0.200,TCP,80,385,securebank.com,/products,GET,session_token_abc,normal
2025-06-10T15:06:20.372978,192.168.1.55,10.0.0.207,UDP,53,470,,,, email=user@valid.com ,normal
2025-06-10T15:06:20.383606,192.168.1.181,10.0.0.128,UDP,53,360,,,, email=test@domain.org ,normal
2025-06-10T15:06:20.394073,192.168.1.57,10.0.0.229,TCP,80,397,newsportal.org,/login,GET,encrypted_data_xyz email=bademail.com ,normal
2025-06-10T15:06:20.404485,192.168.1.178,10.0.0.148,TCP,80,465,example.com,/products,GET,encrypted_data_xyz email=bademail.com ,normal
2025-06-10T15:06:20.414671,192.168.1.91,10.0.0.63,UDP,53,408,,,,,normal
2025-06-10T15:06:20.424811,192.168.1.232,10.0.0.1,UDP,53,446,,,, link=htp://badlink ,normal
2025-06-10T15:06:20.435220,192.168.1.43,10.0.0.179,UDP,53,136,,,,,normal
2025-06-10T15:06:20.445511,192.168.1.84,10.0.0.216,TCP,80,213,darkmarket.onion,/search?q=data,GET,encrypted_data_xyz,normal
2025-06-10T15:06:20.456289,192.168.1.209,10.0.0.83,TCP,80,475,,,,,normal
2025-06-10T15:06:20.466862,192.168.1.254,10.0.0.208,TCP,80,107,,,,,normal
2025-06-10T15:06:20.477214,192.168.1.139,10.0.0.33,TCP,443,437,,,,,normal
2025-06-10T15:06:20.487714,192.168.1.87,10.0.0.228,TCP,443,333,,,, link=https://google.com ,normal
2025-06-10T15:06:20.498065,192.168.1.49,10.0.0.78,UDP,53,109,,,,,normal
2025-06-10T15:06:20.508673,192.168.1.68,10.0.0.246,TCP,80,461,,,, email=bademail.com ,normal
2025-06-10T15:06:20.518995,192.168.1.60,10.0.0.79,TCP,443,494,,,, email=bademail.com  link=https://google.com ,normal
2025-06-10T15:06:20.529441,192.168.1.171,10.0.0.176,TCP,80,121,,,, email=bademail.com ,normal
2025-06-10T15:06:20.539770,192.168.1.163,10.0.0.114,UDP,53,444,,,, email=bademail.com ,normal
2025-06-10T15:06:20.550222,192.168.1.87,10.0.0.193,TCP,80,247,,,, email=test@domain.org ,normal
2025-06-10T15:06:20.560802,192.168.1.230,10.0.0.212,UDP,53,123,,,, link=https://wikipedia.org ,normal
2025-06-10T15:06:20.571049,192.168.1.130,10.0.0.233,UDP,53,403,,,,,normal
2025-06-10T15:06:20.581600,192.168.1.187,10.0.0.122,TCP,443,408,,,, email=bademail.com ,normal
2025-06-10T15:06:20.591871,192.168.1.55,10.0.0.28,TCP,80,321,securebank.com,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:06:20.602390,192.168.1.250,10.0.0.184,TCP,443,307,,,,,normal
2025-06-10T15:06:20.612698,192.168.1.1,10.0.0.30,TCP,80,330,socialmedia.net,/,GET,session_token_abc,normal
2025-06-10T15:06:20.622842,192.168.1.148,10.0.0.229,UDP,53,463,,,,,normal
2025-06-10T15:06:20.633014,192.168.1.15,10.0.0.32,UDP,53,215,,,, email=bademail.com ,normal
2025-06-10T15:06:20.643516,192.168.1.243,10.0.0.228,TCP,80,206,securebank.com,/search?q=data,POST,login_id=admin&pass_key=qwerty,normal
2025-06-10T15:06:20.653859,192.168.1.55,10.0.0.40,TCP,80,131,example.onion,/search?q=data,GET,encrypted_data_xyz email=test@domain.org ,normal
2025-06-10T15:06:20.664240,192.168.1.70,10.0.0.124,TCP,80,341,socialmedia.net,/products,GET,encrypted_data_xyz,normal
2025-06-10T15:06:20.674692,192.168.1.133,10.0.0.156,TCP,80,281,newsportal.org,/products,GET,session_token_abc,normal
2025-06-10T15:06:20.685113,192.168.1.110,10.0.0.131,TCP,80,267,example.onion,/,GET,session_token_abc email=test@domain.org ,normal
2025-06-10T15:06:20.695349,192.168.1.64,10.0.0.217,UDP,53,87,,,, email=bademail.com ,normal
2025-06-10T15:06:20.705888,192.168.1.215,10.0.0.69,TCP,80,462,example.com,/search?q=data,GET,session_token_abc email=user@valid.com ,normal
